GEO_ID,NAME,DP03_0001E,DP03_0033E,DP03_0034E,DP03_0035E,DP03_0036E,DP03_0037E,DP03_0038E,DP03_0039E,DP03_0040E,DP03_0041E,DP03_0042E,DP03_0043E,DP03_0044E,DP03_0045E
id,Geographic Area Name,Estimate!!EMPLOYMENT STATUS!!Population 16 years and over,"Estimate!!INDUSTRY!!Agriculture, forestry, fishing and hunting, and mining",Estimate!!INDUSTRY!!Construction,Estimate!!INDUSTRY!!Manufacturing,Estimate!!INDUSTRY!!Wholesale trade,Estimate!!INDUSTRY!!Retail trade,"Estimate!!INDUSTRY!!Transportation and warehousing, and utilities",Estimate!!INDUSTRY!!Information,"Estimate!!INDUSTRY!!Finance and insurance, and real estate and rental and leasing","Estimate!!INDUSTRY!!Professional, scientific, and management, and administrative and waste management services","Estimate!!INDUSTRY!!Educational services, and health care and social assistance","Estimate!!INDUSTRY!!Arts, entertainment, and recreation, and accommodation and food services","Estimate!!INDUSTRY!!Other services, except public administration",Estimate!!INDUSTRY!!Public administration
0500000US13155,"Irwin County, Georgia",7589,411,131,576,60,283,213,15,127,125,800,224,257,247
0500000US13157,"Jackson County, Georgia",44688,480,2667,3362,1482,3250,1498,468,1362,2070,5180,2253,1389,960
0500000US13159,"Jasper County, Georgia",10609,154,751,942,238,895,538,46,315,525,838,318,361,115
0500000US13161,"Jeff Davis County, Georgia",10969,376,356,1092,208,579,592,54,238,266,903,303,340,564
0500000US13163,"Jefferson County, Georgia",13079,308,457,1204,191,686,296,87,171,217,1537,416,202,537
0500000US13165,"Jenkins County, Georgia",6539,111,286,662,46,647,75,0,105,225,500,192,235,193
0500000US13167,"Johnson County, Georgia",7967,277,266,629,86,347,197,13,120,111,661,172,342,263
0500000US13169,"Jones County, Georgia",21767,332,1087,1281,438,1152,982,373,905,729,3318,474,465,1176
0500000US13171,"Lamar County, Georgia",14552,142,548,1152,309,1132,622,165,281,309,1653,547,323,393
0500000US13173,"Lanier County, Georgia",7048,65,520,497,76,329,141,5,177,368,909,159,230,414
0500000US13175,"Laurens County, Georgia",36854,251,1590,3201,462,2408,1064,200,773,1133,4864,1455,825,1382
0500000US13177,"Lee County, Georgia",20914,315,1106,1420,368,1650,1020,297,616,998,3524,718,377,800
0500000US13179,"Liberty County, Georgia",46317,63,1444,1571,250,3083,1494,461,827,1756,4562,2411,1241,3992
0500000US13181,"Lincoln County, Georgia",6578,78,302,436,50,424,303,47,121,281,529,292,194,192
0500000US13183,"Long County, Georgia",9690,8,718,637,63,491,351,219,80,322,949,423,416,663
0500000US13185,"Lowndes County, Georgia",81711,543,3113,3814,1040,7565,2218,543,1871,3541,11308,5071,2101,3316
0500000US13187,"Lumpkin County, Georgia",23375,81,1675,1866,338,1744,472,249,628,811,2843,1409,751,463
0500000US13189,"McDuffie County, Georgia",16583,223,963,1153,320,1030,523,83,322,768,1787,921,296,412
0500000US13191,"McIntosh County, Georgia",11048,328,818,537,97,673,295,72,226,403,1132,687,350,612
0500000US13193,"Macon County, Georgia",11416,375,445,1019,44,414,197,0,127,199,1241,213,154,364
0500000US13195,"Madison County, Georgia",21750,349,1494,1376,375,1519,601,188,431,993,2671,960,719,636
0500000US13197,"Marion County, Georgia",6550,330,396,711,46,364,98,8,111,240,694,216,47,96
0500000US13199,"Meriwether County, Georgia",17506,220,756,1761,278,1077,593,116,389,642,1767,503,544,376
0500000US13201,"Miller County, Georgia",4837,270,163,346,135,364,85,12,141,80,636,97,93,126
0500000US13205,"Mitchell County, Georgia",18335,713,621,1884,267,1055,458,126,431,460,1302,368,379,800
0500000US13207,"Monroe County, Georgia",20530,372,1012,1026,299,1488,1063,181,985,1032,2444,918,458,538
0500000US13209,"Montgomery County, Georgia",7304,312,456,486,134,294,194,17,117,143,885,194,131,284
0500000US13211,"Morgan County, Georgia",13858,475,750,1137,169,983,302,132,466,679,1268,637,515,459
0500000US13213,"Murray County, Georgia",30113,378,1104,6539,306,1809,1016,227,608,720,2058,596,636,409
0500000US13215,"Muscogee County, Georgia",144986,294,3933,6730,1388,8936,2884,1438,9615,5616,17113,8122,4017,4979
0500000US13217,"Newton County, Georgia",71954,229,3567,6234,1541,5681,2947,1356,1907,3862,9233,2726,1867,1883
0500000US13219,"Oconee County, Georgia",23840,289,853,1343,478,1558,763,263,752,1513,4976,811,755,925
0500000US13221,"Oglethorpe County, Georgia",11391,262,318,565,159,792,200,23,180,492,1610,521,536,332
0500000US13223,"Paulding County, Georgia",97788,229,6081,6409,3009,8624,4347,2035,4830,5999,12599,4090,3080,3017
0500000US13225,"Peach County, Georgia",21376,389,865,1492,205,983,484,81,533,569,2473,706,602,1169
0500000US13227,"Pickens County, Georgia",23235,217,1475,1641,460,1958,641,247,800,926,2375,906,656,447
0500000US13229,"Pierce County, Georgia",13997,481,603,909,242,1106,778,152,168,425,1516,481,315,533
0500000US13231,"Pike County, Georgia",13191,80,1002,1226,171,780,705,49,357,391,1592,458,441,379
0500000US13233,"Polk County, Georgia",31469,181,2028,3707,537,2125,840,349,643,886,3288,941,869,604
0500000US13235,"Pulaski County, Georgia",9732,258,224,909,190,453,91,39,117,416,818,537,116,346
0500000US13237,"Putnam County, Georgia",16918,340,970,1227,418,925,574,196,508,604,1500,716,421,415
0500000US13239,"Quitman County, Georgia",2022,34,35,236,17,153,72,40,29,17,78,78,65,43
0500000US13241,"Rabun County, Georgia",13272,173,1022,438,210,1193,203,97,245,436,1417,612,300,283
0500000US13243,"Randolph County, Georgia",6279,222,111,442,63,89,158,24,165,46,850,139,78,326
0500000US13245,"Richmond County, Georgia",154588,183,4609,8858,1749,9862,4038,1670,3119,7403,20112,8307,3879,5166
0500000US13247,"Rockdale County, Georgia",63835,86,3476,4699,863,4298,2590,1307,2462,3619,8229,3088,1889,1938
0500000US13249,"Schley County, Georgia",3519,114,261,392,0,77,172,52,20,146,478,80,101,114
0500000US13251,"Screven County, Georgia",11637,292,306,1197,105,422,274,107,176,242,1284,265,278,159
0500000US13253,"Seminole County, Georgia",7006,249,256,573,102,321,116,41,241,179,691,222,234,138
0500000US13255,"Spalding County, Georgia",48936,36,2305,4389,912,3283,2483,232,1082,2021,5188,1864,1439,1256
0500000US13257,"Stephens County, Georgia",20637,82,732,2286,419,1214,386,144,390,727,2607,1014,424,328
0500000US13259,"Stewart County, Georgia",4647,149,133,320,44,162,120,34,78,83,498,211,110,235
0500000US13261,"Sumter County, Georgia",25296,524,801,1677,506,1480,328,294,437,718,3734,1006,974,976
0500000US13263,"Talbot County, Georgia",5546,152,224,373,110,168,184,22,129,318,494,146,112,123
0500000US13265,"Taliaferro County, Georgia",1649,36,15,138,26,71,51,0,0,51,112,59,39,48
0500000US13267,"Tattnall County, Georgia",19687,844,1215,969,161,865,581,124,404,564,1418,333,438,1164
0500000US13269,"Taylor County, Georgia",6873,137,488,327,171,183,213,75,89,125,473,53,137,355
0500000US13271,"Telfair County, Georgia",13295,298,283,779,82,591,257,18,214,178,994,245,295,887
0500000US13273,"Terrell County, Georgia",7441,173,247,492,124,454,307,28,117,212,671,158,132,194
0500000US13275,"Thomas County, Georgia",34738,635,1186,1996,619,2321,777,144,811,985,4459,1060,565,1110
0500000US13277,"Tift County, Georgia",30653,1174,1129,2034,502,2026,686,227,811,843,4220,1568,856,1175
0500000US13279,"Toombs County, Georgia",20213,746,877,1214,510,1330,607,97,344,645,2661,571,528,832
0500000US13281,"Towns County, Georgia",9040,11,904,150,31,300,126,111,478,193,896,380,251,109
0500000US13283,"Treutlen County, Georgia",5313,13,263,394,51,307,253,24,113,100,654,39,158,142
0500000US13285,"Troup County, Georgia",50127,152,1677,6324,733,3613,1307,517,1370,1724,6060,2236,1286,1285
0500000US13287,"Turner County, Georgia",6880,200,213,396,112,311,225,27,205,137,606,247,124,391
0500000US13289,"Twiggs County, Georgia",7604,161,301,304,79,277,226,4,163,301,661,73,110,215
0500000US13291,"Union County, Georgia",17617,269,581,677,119,753,657,83,692,654,2402,579,643,386
0500000US13293,"Upson County, Georgia",21496,156,1026,2215,184,1346,587,189,430,579,2095,806,529,751
0500000US13295,"Walker County, Georgia",53178,142,2371,5988,707,3341,1905,461,1644,2352,5320,1583,1321,1108
0500000US13297,"Walton County, Georgia",61857,270,4151,4608,1695,6087,2110,613,1957,3338,7350,2224,2238,2020
0500000US13299,"Ware County, Georgia",28299,380,862,1877,413,2091,1134,111,565,788,3123,1001,532,839
0500000US13301,"Warren County, Georgia",4739,52,123,711,91,281,77,46,50,109,352,112,68,133
0500000US13303,"Washington County, Georgia",16658,679,500,953,110,878,647,144,190,241,1756,403,396,507
0500000US13305,"Wayne County, Georgia",23063,343,1398,1523,214,1224,663,142,630,520,2211,848,726,968
0500000US13307,"Webster County, Georgia",2062,124,83,143,20,163,110,8,48,0,237,5,40,80
0500000US13309,"Wheeler County, Georgia",6029,209,251,162,0,207,81,35,79,46,334,121,83,138
0500000US13311,"White County, Georgia",21351,202,1340,1656,395,1612,364,189,479,1078,2369,1390,481,854
0500000US13313,"Whitfield County, Georgia",74121,213,2496,17358,1474,4400,2006,518,1153,2449,6302,3352,1923,1007
0500000US13315,"Wilcox County, Georgia",7490,288,265,261,67,210,87,13,72,93,651,162,59,444
0500000US13317,"Wilkes County, Georgia",8579,259,308,588,196,352,188,56,212,107,793,202,126,259
0500000US13319,"Wilkinson County, Georgia",7579,261,397,619,54,294,197,94,119,96,800,140,86,205
0500000US13321,"Worth County, Georgia",16783,306,783,972,377,961,586,69,388,427,1890,715,472,668
0500000US15001,"Hawaii County, Hawaii",143857,3910,9450,2282,2289,10922,3789,1071,5002,7858,16162,14809,3639,4597
0500000US15003,"Honolulu County, Hawaii",752343,3364,31742,15324,12680,48811,26320,9274,31640,44784,95435,59637,19043,41637
0500000US15005,"Kalawao County, Hawaii",74,0,0,0,0,5,3,0,0,0,8,5,10,29
0500000US15007,"Kauai County, Hawaii",52406,970,3284,758,659,4435,1861,569,1833,3116,5039,7166,1428,1815
0500000US15009,"Maui County, Hawaii",119607,2002,7245,2114,1526,9483,3606,1062,5206,7594,12616,18069,3595,3872
0500000US16001,"Ada County, Idaho",290071,2302,13083,19492,5964,22831,8161,5597,14455,22224,37176,16407,7944,11054
0500000US16003,"Adams County, Idaho",3187,339,240,88,58,177,62,37,61,133,226,242,65,82
0500000US16005,"Bannock County, Idaho",60795,634,2410,3599,1002,5214,2317,689,2352,3294,9808,3403,1317,1961
0500000US16007,"Bear Lake County, Idaho",4599,459,132,167,86,383,117,18,113,100,535,155,80,133
0500000US16009,"Benewah County, Idaho",7318,473,211,433,76,385,216,30,102,166,863,374,267,286
0500000US16011,"Bingham County, Idaho",31414,1584,1600,2416,624,2141,1049,237,825,1697,3853,1342,632,1092
0500000US16013,"Blaine County, Idaho",16783,284,1685,530,211,1270,404,211,777,1995,1526,1734,446,462
0500000US16015,"Boise County, Idaho",5658,169,476,231,52,359,176,86,101,125,608,268,122,299
0500000US16017,"Bonner County, Idaho",32903,869,2469,2520,222,2383,767,233,709,1658,3048,1966,812,595
0500000US16019,"Bonneville County, Idaho",72261,1253,3947,3832,1571,6203,1451,1331,2327,7362,9329,3847,1654,2089
0500000US16021,"Boundary County, Idaho",8415,333,529,388,0,616,195,46,84,222,1169,257,164,244
0500000US16023,"Butte County, Idaho",2281,155,63,42,3,136,62,8,22,200,287,82,51,120
0500000US16025,"Camas County, Idaho",935,119,84,42,10,24,24,0,8,22,144,69,17,50
0500000US16027,"Canyon County, Idaho",130715,3411,8251,9892,2897,9583,4143,1656,3785,6481,14910,4383,3582,3710
0500000US16029,"Caribou County, Idaho",5111,338,431,539,43,326,173,24,79,219,473,164,111,114
0500000US16031,"Cassia County, Idaho",15641,1655,655,949,313,1016,595,70,376,417,1760,508,547,297
0500000US16033,"Clark County, Idaho",635,198,61,40,0,2,24,0,0,6,57,0,5,27
0500000US16035,"Clearwater County, Idaho",7437,621,256,332,83,174,123,53,97,147,927,226,113,285
0500000US16037,"Custer County, Idaho",3419,583,227,180,42,130,134,68,39,93,301,113,107,135
0500000US16039,"Elmore County, Idaho",20003,924,518,891,254,1259,807,187,393,618,1749,892,325,1536
0500000US16041,"Franklin County, Idaho",8555,705,567,966,94,598,86,123,191,206,971,281,280,108
0500000US16043,"Fremont County, Idaho",9421,745,798,621,170,587,396,36,111,374,1078,413,178,530
0500000US16045,"Gem County, Idaho",13184,520,974,399,201,749,641,44,508,468,1588,402,279,306
0500000US16047,"Gooding County, Idaho",11199,1506,485,647,133,528,431,33,256,315,1131,449,145,276
0500000US16049,"Idaho County, Idaho",13063,981,591,645,78,547,337,12,194,305,1259,462,264,318
0500000US16051,"Jefferson County, Idaho",16753,941,1109,1024,458,1323,593,131,421,1056,2101,542,343,606
0500000US16053,"Jerome County, Idaho",15262,1747,659,1547,178,1214,832,57,341,359,1431,541,346,268
0500000US16055,"Kootenai County, Idaho",105078,1406,7802,5978,1725,7674,2357,873,4524,6662,12262,7250,2401,2615
0500000US16057,"Latah County, Idaho",30583,957,1028,943,151,2065,468,243,601,1357,7182,1882,696,642
0500000US16059,"Lemhi County, Idaho",6493,420,467,200,36,425,68,53,70,315,569,379,259,311
0500000US16061,"Lewis County, Idaho",3061,258,144,79,13,181,101,23,72,32,282,146,51,142
0500000US16063,"Lincoln County, Idaho",3694,330,525,139,59,196,123,21,64,148,356,170,80,142
0500000US16065,"Madison County, Idaho",27796,413,1213,846,393,2242,497,248,844,1620,5476,1478,637,384
0500000US16067,"Minidoka County, Idaho",14392,1162,510,1415,185,1040,575,71,339,329,1493,515,437,298
0500000US16069,"Nez Perce County, Idaho",31424,523,1343,2592,422,2290,738,337,1508,810,4015,2056,932,956
0500000US16071,"Oneida County, Idaho",3109,323,67,251,8,284,68,40,104,94,205,102,61,83
0500000US16073,"Owyhee County, Idaho",8338,865,561,401,71,367,282,45,186,131,877,252,147,263
0500000US16075,"Payette County, Idaho",16626,579,531,1375,384,1245,569,223,370,686,1537,696,483,722
0500000US16077,"Power County, Idaho",5593,782,136,313,153,262,228,38,170,170,548,326,51,217
0500000US16079,"Shoshone County, Idaho",10646,588,503,297,131,672,212,24,186,379,1071,543,282,212
0500000US16081,"Teton County, Idaho",7002,406,1231,173,57,618,241,190,313,334,817,631,259,152
0500000US16083,"Twin Falls County, Idaho",56723,3183,2561,3584,1010,5211,2262,601,1632,2138,6984,2427,1694,1444
0500000US01001,"Autauga County, Alabama",40330,230,1884,3439,758,3083,1077,274,1590,1703,4243,2112,1108,2840
0500000US01003,"Baldwin County, Alabama",139777,1462,8410,7230,2884,10814,4204,1360,5378,7749,14072,7478,3871,3608
0500000US01005,"Barbour County, Alabama",22193,406,629,2800,126,1237,785,81,376,388,1487,579,392,623
0500000US01007,"Bibb County, Alabama",17963,375,1045,1768,223,1346,1024,79,562,459,1349,386,811,392
0500000US01009,"Blount County, Alabama",44364,784,2717,4146,948,2858,1720,352,1143,1654,4328,1601,1448,1007
0500000US01011,"Bullock County, Alabama",8743,452,507,794,125,543,347,118,31,79,623,244,106,341
0500000US01013,"Butler County, Alabama",16353,305,458,1826,212,1060,421,101,397,413,1436,717,179,613
0500000US01015,"Calhoun County, Alabama",93426,459,2608,8794,1206,5666,2439,846,1738,3393,9572,4162,2368,4469
0500000US01017,"Chambers County, Alabama",27522,164,1340,3315,272,1665,757,394,509,1222,2343,637,691,370
0500000US01019,"Cherokee County, Alabama",20874,244,907,2616,310,1245,698,149,306,215,2062,605,730,461
0500000US01021,"Chilton County, Alabama",33474,549,2493,2581,713,2104,1529,151,906,1234,2817,922,1215,1161
0500000US01023,"Choctaw County, Alabama",11261,374,553,692,17,653,280,36,128,156,942,211,190,246
0500000US01025,"Clarke County, Alabama",20424,482,688,1598,131,1071,446,90,479,203,1750,523,356,344
0500000US01027,"Clay County, Alabama",11227,263,320,1855,177,389,336,96,193,196,1037,196,314,372
0500000US01029,"Cleburne County, Alabama",11704,318,846,1056,194,635,207,123,172,304,1024,254,270,278
0500000US01031,"Coffee County, Alabama",37960,905,1429,2271,508,2699,1385,133,1100,1265,3905,1271,818,1649
0500000US01033,"Colbert County, Alabama",43776,407,1847,3849,893,2836,1606,410,873,1540,4731,1613,1335,918
0500000US01035,"Conecuh County, Alabama",10306,150,422,916,129,593,500,70,126,132,835,117,131,328
0500000US01037,"Coosa County, Alabama",9321,149,610,1261,14,390,229,0,128,209,804,239,110,184
0500000US01039,"Covington County, Alabama",30165,1074,1442,2673,529,1948,1286,162,501,937,2741,912,889,624
0500000US01041,"Crenshaw County, Alabama",10903,523,579,883,244,617,393,104,237,222,1030,370,251,414
0500000US01043,"Cullman County, Alabama",63180,1380,3207,6298,1137,4266,2286,481,1601,1813,6646,2149,1888,1072
0500000US01045,"Dale County, Alabama",38811,300,1636,2155,491,2186,2373,291,750,1365,3715,2068,1087,1680
0500000US01047,"Dallas County, Alabama",33519,259,995,3246,330,1762,839,149,584,785,3348,695,1201,1180
0500000US01049,"DeKalb County, Alabama",53968,965,1863,9090,986,3298,1239,224,1135,1374,4536,1820,1184,922
0500000US01051,"Elmore County, Alabama",61219,285,2916,4098,812,3607,1969,352,2125,2910,6059,2050,2052,3505
0500000US01053,"Escambia County, Alabama",30200,429,1279,2250,220,1709,663,294,538,402,2735,1120,521,1083
0500000US01055,"Etowah County, Alabama",83040,371,3077,6877,1322,4607,2042,496,1690,3067,10326,3228,2109,2119
0500000US01057,"Fayette County, Alabama",14017,411,373,1746,219,894,486,62,161,391,1313,346,235,159
0500000US01059,"Franklin County, Alabama",24398,428,1004,4389,302,1468,638,109,505,368,2457,711,584,434
0500000US01061,"Geneva County, Alabama",21280,606,1335,1791,472,1584,578,34,184,476,2335,550,545,695
0500000US01063,"Greene County, Alabama",7267,52,324,329,70,160,307,17,147,183,536,370,233,155
0500000US01065,"Hale County, Alabama",12450,528,365,1320,110,506,209,47,192,386,1327,281,374,370
0500000US01067,"Henry County, Alabama",13852,321,441,1314,255,675,459,74,287,429,1602,439,472,366
0500000US01069,"Houston County, Alabama",77380,610,3052,4670,1781,6302,3701,848,1958,2889,9664,3959,2578,1860
0500000US01071,"Jackson County, Alabama",42812,480,1758,5888,528,2956,1420,127,861,1086,4052,1290,1081,720
0500000US01073,"Jefferson County, Alabama",519629,1760,19900,27396,11874,34859,14456,8866,26995,32239,70800,24085,15255,12533
0500000US01075,"Lamar County, Alabama",11740,118,426,1407,73,589,660,64,199,176,1056,324,328,249
0500000US01077,"Lauderdale County, Alabama",74033,491,3666,4874,1172,5799,2125,689,2017,2820,8370,3179,2512,1267
0500000US01079,"Lawrence County, Alabama",27078,311,1620,3322,499,1786,633,126,452,841,2356,1004,888,635
0500000US01081,"Lee County, Alabama",107945,854,4386,7307,1233,7423,2314,1274,3812,4846,17098,5753,3156,2426
0500000US01083,"Limestone County, Alabama",61760,543,3002,7266,804,3436,1729,443,1472,3948,6092,1906,1483,2133
0500000US01085,"Lowndes County, Alabama",9226,153,392,1011,108,501,170,26,199,239,685,241,128,349
0500000US01087,"Macon County, Alabama",17629,75,610,702,95,733,298,26,248,453,3046,939,184,577
0500000US01089,"Madison County, Alabama",254655,978,8804,22908,2745,16487,4367,3915,6979,25196,29726,12645,6725,13521
0500000US01091,"Marengo County, Alabama",16491,354,495,1566,213,950,425,21,370,243,1787,465,398,237
0500000US01093,"Marion County, Alabama",24859,690,769,3217,259,1556,750,266,401,649,2251,667,465,644
0500000US01095,"Marshall County, Alabama",70391,983,3985,8287,1501,4489,1904,866,1334,2831,6388,2637,2057,1853
0500000US01097,"Mobile County, Alabama",317163,2430,14990,19544,6183,21964,10621,2717,9819,16631,38001,14221,9763,7437
0500000US01099,"Monroe County, Alabama",18114,524,591,2077,227,914,658,148,359,500,1405,313,465,527
0500000US01101,"Montgomery County, Alabama",177135,618,5541,10913,2544,12018,3828,1533,7096,9437,21532,9032,5833,12299
0500000US01103,"Morgan County, Alabama",92204,681,4756,11063,1710,6034,2671,711,2552,5118,8820,3429,2813,2142
0500000US01105,"Perry County, Alabama",8357,171,211,472,68,332,138,0,172,160,921,400,111,169
0500000US01107,"Pickens County, Alabama",15742,397,389,1457,210,1046,616,19,366,385,1497,201,385,278
0500000US01109,"Pike County, Alabama",26267,386,916,2171,388,1787,793,159,549,547,3924,1309,464,750
0500000US01111,"Randolph County, Alabama",18034,336,707,2378,184,1150,548,101,236,390,1756,369,358,431
0500000US01113,"Russell County, Alabama",39867,331,1634,2640,268,2624,826,421,1610,1736,4201,2256,980,1129
0500000US01115,"St. Clair County, Alabama",63537,546,3540,5001,1559,4147,2161,662,2538,2880,6293,1947,2234,1830
0500000US01117,"Shelby County, Alabama",144864,1073,7965,7107,5097,11671,4184,3615,10352,11427,18159,6929,4772,3118
0500000US01119,"Sumter County, Alabama",10931,233,189,1113,122,402,421,34,135,337,1612,404,84,255
0500000US01121,"Talladega County, Alabama",65253,687,2504,6905,965,4208,1538,430,1161,1652,6573,2402,1676,1781
0500000US01123,"Tallapoosa County, Alabama",33348,267,1532,3968,341,1631,946,157,790,986,3841,1475,1005,768
0500000US01125,"Tuscaloosa County, Alabama",152107,2130,7267,10903,2083,11464,3219,1457,3920,5782,23422,7337,4241,2662
0500000US01127,"Walker County, Alabama",54054,1582,2389,2860,739,3675,2150,240,1035,1411,5521,1862,1123,850
0500000US01129,"Washington County, Alabama",13498,398,953,1460,200,609,558,69,155,291,1187,124,213,250
0500000US01131,"Wilcox County, Alabama",9173,117,157,478,57,185,117,53,196,142,627,146,181,76
0500000US01133,"Winston County, Alabama",19961,471,563,2656,152,1041,949,58,312,749,1222,680,473,268
0500000US02013,"Aleutians East Borough, Alaska",3432,44,26,2757,67,36,20,3,3,6,76,24,6,48
0500000US02016,"Aleutians West Census Area, Alaska",5763,48,84,4115,23,91,252,13,38,257,107,60,101,107
0500000US02020,"Anchorage Municipality, Alaska",218558,4897,10323,2722,3951,15578,12174,3651,8602,15585,30615,12813,7000,15158
0500000US02050,"Bethel Census Area, Alaska",11371,61,292,54,4,703,463,54,203,164,2436,219,347,984
0500000US02060,"Bristol Bay Borough, Alaska",722,15,30,0,6,37,76,14,7,33,146,16,6,51
0500000US02068,"Denali Borough, Alaska",902,38,22,0,3,70,61,5,0,135,27,139,25,108
0500000US02070,"Dillingham Census Area, Alaska",3409,75,65,39,6,161,172,40,36,61,785,73,129,266
0500000US02090,"Fairbanks North Star Borough, Alaska",72364,1626,4774,1345,922,5382,3300,828,1836,3085,10984,3542,1703,4871
0500000US02100,"Haines Borough, Alaska",1234,17,88,23,0,71,63,7,61,33,169,115,49,39
0500000US02105,"Hoonah-Angoon Census Area, Alaska",1703,88,53,29,7,123,126,10,36,17,219,135,13,81
0500000US02110,"Juneau City and Borough, Alaska",24648,920,1152,158,230,2032,1297,155,758,1255,3374,1256,500,4139
0500000US02122,"Kenai Peninsula Borough, Alaska",42483,3003,2229,1079,478,2556,1578,528,813,1488,5544,2405,1287,1887
0500000US02130,"Ketchikan Gateway Borough, Alaska",10421,152,716,284,128,852,865,111,314,376,1302,681,295,726
0500000US02150,"Kodiak Island Borough, Alaska",9862,964,287,855,330,872,386,35,258,181,1177,279,384,575
0500000US02164,"Lake and Peninsula Borough, Alaska",942,42,30,16,0,7,87,15,2,20,159,26,3,127
0500000US02170,"Matanuska-Susitna Borough, Alaska",62666,2186,5187,837,720,4720,2560,1063,1376,2972,8020,2801,2066,3029
0500000US02180,"Nome Census Area, Alaska",6486,90,198,44,0,449,354,20,65,104,1238,231,158,548
0500000US02185,"North Slope Borough, Alaska",6822,101,248,0,0,317,332,26,59,179,939,198,148,737
0500000US02188,"Northwest Arctic Borough, Alaska",5170,411,102,0,17,233,264,41,54,104,835,82,75,311
0500000US02195,"Petersburg Census Area, Alaska",3067,287,179,278,0,259,115,3,16,53,454,105,64,221
0500000US02198,"Prince of Wales-Hyder Census Area, Alaska",4264,309,223,165,23,239,306,24,127,51,526,188,74,207
0500000US02220,"Sitka City and Borough, Alaska",7161,382,311,96,55,597,435,74,110,309,1408,368,205,342
0500000US02230,"Skagway Municipality, Alaska",911,0,25,1,9,72,133,6,0,30,28,328,17,48
0500000US02240,"Southeast Fairbanks Census Area, Alaska",5196,70,289,201,127,212,146,150,76,314,470,233,112,458
0500000US02261,"Valdez-Cordova Census Area, Alaska",7452,340,379,155,172,471,441,186,113,308,1186,298,194,455
0500000US02270,"Wade Hampton Census Area, Alaska",4688,56,112,33,0,217,206,15,30,17,807,93,76,386
0500000US02275,"Wrangell City and Borough, Alaska",1786,147,48,30,27,225,124,12,77,0,226,63,16,78
0500000US02282,"Yakutat City and Borough, Alaska",430,36,5,11,13,26,26,2,18,12,45,21,6,85
0500000US02290,"Yukon-Koyukuk Census Area, Alaska",4276,73,152,11,0,152,298,14,32,69,633,82,55,505
0500000US04001,"Apache County, Arizona",50650,692,2192,394,195,1463,1266,181,525,483,6670,1877,570,2325
0500000US04003,"Cochise County, Arizona",102751,1734,3603,1534,854,5764,2077,896,2121,6185,9574,4847,2157,7627
0500000US04005,"Coconino County, Arizona",103693,895,5370,4494,1101,7658,3655,649,2472,4170,16928,9684,2918,4416
0500000US04007,"Gila County, Arizona",43246,2013,1630,640,119,2030,1080,102,911,1371,4023,2091,688,1791
0500000US04009,"Graham County, Arizona",26842,1829,1053,406,144,1798,361,128,183,586,2932,1417,279,1190
0500000US04011,"Greenlee County, Arizona",6108,1750,212,14,29,203,45,28,28,94,521,151,147,268
0500000US04012,"La Paz County, Arizona",17278,693,445,202,295,899,304,30,402,251,1173,1017,451,902
0500000US04013,"Maricopa County, Arizona",2854526,9568,156130,144797,52150,209943,88940,36058,172412,213073,334926,166658,81199,74971
0500000US04015,"Mohave County, Arizona",161825,471,7259,5009,1159,11071,4672,1508,4005,4836,12854,14444,3635,4466
0500000US04017,"Navajo County, Arizona",78143,944,4309,1330,563,4557,2242,593,1708,1957,9560,4243,1473,3514
0500000US04019,"Pima County, Arizona",767050,3692,33412,31543,8307,50490,17288,7582,23235,48937,103252,47137,22073,26350
0500000US04021,"Pinal County, Arizona",252016,3977,12691,11789,3450,15287,7035,2200,8361,9648,25061,10029,5461,10588
0500000US04023,"Santa Cruz County, Arizona",33538,215,1107,959,1502,3230,1151,337,520,1197,3157,899,826,1440
0500000US04025,"Yavapai County, Arizona",173295,2454,8798,5410,2111,11710,3136,1461,5442,8134,19051,10777,4568,4114
0500000US04027,"Yuma County, Arizona",142535,5978,5815,3261,1862,8688,2999,922,2726,5258,12602,7523,3316,7172
0500000US05001,"Arkansas County, Arkansas",15520,880,463,1805,334,987,441,121,395,374,1803,824,421,376
0500000US05003,"Ashley County, Arkansas",17296,382,554,2203,132,1380,332,173,404,327,1813,439,341,358
0500000US05005,"Baxter County, Arkansas",34748,462,1138,2580,189,2163,526,314,959,1008,3648,1496,776,512
0500000US05007,"Benton County, Arkansas",157497,1925,8363,14091,3089,22758,4266,1501,5075,7468,15779,7052,4433,2202
0500000US05009,"Boone County, Arkansas",29088,417,1368,1690,379,1990,2000,430,860,869,2950,1557,846,510
0500000US05011,"Bradley County, Arkansas",9141,519,363,798,126,339,183,61,194,249,1417,161,203,174
0500000US05013,"Calhoun County, Arkansas",4579,187,265,674,48,145,166,12,128,174,370,95,66,139
0500000US05015,"Carroll County, Arkansas",21642,544,1218,2301,154,1316,592,201,601,482,1770,1792,699,352
0500000US05017,"Chicot County, Arkansas",9530,561,207,511,70,321,230,14,137,201,1013,159,59,420
0500000US05019,"Clark County, Arkansas",19069,542,553,1681,186,954,345,199,380,699,2831,1079,441,321
0500000US05021,"Clay County, Arkansas",13085,601,259,1280,186,632,330,115,295,330,1477,346,387,232
0500000US05023,"Cleburne County, Arkansas",21229,379,871,1511,342,1027,677,168,457,632,1771,785,667,290
